pathway	Nannochloropsis_gaditana_completion_rate	Saccharina_latissima_FEMALE_completion_rate	Scytosiphon_promiscuus_MALE_completion_rate	Phaeodactylum_tricornutum_completion_rate	Ectocarpus_siliculosus_m_completion_rate	Ectocarpus_crouaniorum_m_completion_rate	Ectocarpus_fasciculatus_m_completion_rate	Laminarionema_elsbetiae_completion_rate	Schizocladia_ischiensis_completion_rate	Fucus_serratus_MALE_completion_rate	Fistulifera_solaris_completion_rate	Porterinema_fluviatile_completion_rate	Pleurocladia_lacustris_completion_rate	Chordaria_linearis_completion_rate	Desmarestia_herbacea_m_completion_rate	Thalassiosira_pseudonana_completion_rate	Dictyota_dichotoma_m_completion_rate	Fragilariopsis_cylindrus_completion_rate	Nannochloropsis_gaditana_rxn_assoc (sep=;)	Saccharina_latissima_FEMALE_rxn_assoc (sep=;)	Scytosiphon_promiscuus_MALE_rxn_assoc (sep=;)	Phaeodactylum_tricornutum_rxn_assoc (sep=;)	Ectocarpus_siliculosus_m_rxn_assoc (sep=;)	Ectocarpus_crouaniorum_m_rxn_assoc (sep=;)	Ectocarpus_fasciculatus_m_rxn_assoc (sep=;)	Laminarionema_elsbetiae_rxn_assoc (sep=;)	Schizocladia_ischiensis_rxn_assoc (sep=;)	Fucus_serratus_MALE_rxn_assoc (sep=;)	Fistulifera_solaris_rxn_assoc (sep=;)	Porterinema_fluviatile_rxn_assoc (sep=;)	Pleurocladia_lacustris_rxn_assoc (sep=;)	Chordaria_linearis_rxn_assoc (sep=;)	Desmarestia_herbacea_m_rxn_assoc (sep=;)	Thalassiosira_pseudonana_rxn_assoc (sep=;)	Dictyota_dichotoma_m_rxn_assoc (sep=;)	Fragilariopsis_cylindrus_rxn_assoc (sep=;)
PWY-6717	1/2	2/2	2/2	1/2	2/2	2/2	2/2	2/2	2/2	2/2		2/2	2/2	1/2	2/2		2/2	1/2	3.2.1.37-RXN	3.2.1.37-RXN;3.2.1.8-RXN	3.2.1.37-RXN;3.2.1.8-RXN	3.2.1.37-RXN	3.2.1.37-RXN;3.2.1.8-RXN	3.2.1.37-RXN;3.2.1.8-RXN	3.2.1.37-RXN;3.2.1.8-RXN	3.2.1.37-RXN;3.2.1.8-RXN	3.2.1.37-RXN;3.2.1.8-RXN	3.2.1.37-RXN;3.2.1.8-RXN		3.2.1.37-RXN;3.2.1.8-RXN	3.2.1.37-RXN;3.2.1.8-RXN	3.2.1.37-RXN	3.2.1.37-RXN;3.2.1.8-RXN		3.2.1.37-RXN;3.2.1.8-RXN	3.2.1.37-RXN
PWY-6659	1/8	1/8	1/8	1/8	1/8	1/8	1/8	1/8	1/8	1/8	1/8	1/8	1/8	1/8	1/8	1/8	1/8	1/8	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN	FARNESYLTRANSTRANSFERASE-RXN
PWY-7758	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	1/14	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286	RXN-5286
P163-PWY	1/10	3/10	3/10	2/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	2/10	3/10	3/10	ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;LYSINE-23-AMINOMUTASE-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN	ACETATEKIN-RXN;PHOSACETYLTRANS-RXN;ACETYL-COA-ACETYLTRANSFER-RXN
PWY0-1433	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN
PWY-7434	1/9	1/9	1/9		1/9	1/9	1/9	1/9	1/9	1/9	3/9	1/9	1/9	1/9	1/9		1/9	1/9	2.4.1.151-RXN	2.4.1.151-RXN	2.4.1.151-RXN		2.4.1.151-RXN	2.4.1.151-RXN	2.4.1.151-RXN	2.4.1.151-RXN	2.4.1.151-RXN	2.4.1.151-RXN	2.4.1.149-RXN;PWY-7837;2.4.1.151-RXN	2.4.1.151-RXN	2.4.1.151-RXN	2.4.1.151-RXN	2.4.1.151-RXN		2.4.1.151-RXN	2.4.1.151-RXN
PWY3DJ-12	2/4	3/4	3/4	3/4	3/4	3/4	3/4	1/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	SERINE-C-PALMITOYLTRANSFERASE-RXN	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792	3-DEHYDROSPHINGANINE-REDUCTASE-RXN;SERINE-C-PALMITOYLTRANSFERASE-RXN;RXN-7792
COBALSYN-PWY	2/7			2/7					2/7									3/7	PWY-5509;DMBPPRIBOSYLTRANS-RXN			PWY-5509;DMBPPRIBOSYLTRANS-RXN					PWY-5509;DMBPPRIBOSYLTRANS-RXN									PWY-5509;DMBPPRIBOSYLTRANS-RXN;PWY-7971
PWY-7220	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	3/4	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN	DADPKIN-RXN;RXN0-747;ADPREDUCT-RXN
GLYSYN-ALA-PWY	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN
PWY-5940	2/18	2/18	2/18	2/18	2/18	2/18	2/18	2/18	2/18	2/18	2/18	2/18	2/18	2/18	2/18	2/18	2/18	2/18	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN	MYO-INOSITOL-2-DEHYDROGENASE-RXN;PHOSPHOGLUCMUT-RXN
PWY-8025	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	1/5	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222	RXN0-5222
PWY0-662	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN	PRPPSYN-RXN
PWY-8142	1/4	1/4	2/4	1/4	2/4	2/4	2/4	2/4	2/4	2/4	1/4	2/4	2/4	2/4	2/4	1/4	1/4	1/4	RXN-8783	RXN-8783	RXN-8783;MYO-INOSITOL-OXYGENASE-RXN	RXN-8783	RXN-8783;MYO-INOSITOL-OXYGENASE-RXN	RXN-8783;MYO-INOSITOL-OXYGENASE-RXN	RXN-8783;MYO-INOSITOL-OXYGENASE-RXN	RXN-8783;MYO-INOSITOL-OXYGENASE-RXN	RXN-8783;MYO-INOSITOL-OXYGENASE-RXN	RXN-8783;MYO-INOSITOL-OXYGENASE-RXN	RXN-8783	RXN-8783;MYO-INOSITOL-OXYGENASE-RXN	RXN-8783;MYO-INOSITOL-OXYGENASE-RXN	RXN-8783;MYO-INOSITOL-OXYGENASE-RXN	RXN-8783;MYO-INOSITOL-OXYGENASE-RXN	RXN-8783	RXN-8783	RXN-8783
PWY-5915	4/4	2/4	4/4	4/4	4/4	4/4	4/4	2/4	4/4	4/4	2/4	4/4	2/4	4/4	4/4	4/4	4/4	4/4	RXN-17523;1.3.7.2-RXN;1.3.7.3-RXN;RXN-15985	RXN-17523;1.3.7.2-RXN	RXN-17523;1.3.7.2-RXN;1.3.7.3-RXN;RXN-15985	RXN-17523;1.3.7.2-RXN;1.3.7.3-RXN;RXN-15985	RXN-17523;1.3.7.2-RXN;1.3.7.3-RXN;RXN-15985	RXN-17523;1.3.7.2-RXN;1.3.7.3-RXN;RXN-15985	RXN-17523;1.3.7.2-RXN;1.3.7.3-RXN;RXN-15985	RXN-17523;1.3.7.3-RXN	RXN-17523;1.3.7.2-RXN;1.3.7.3-RXN;RXN-15985	RXN-17523;1.3.7.2-RXN;1.3.7.3-RXN;RXN-15985	RXN-17523;1.3.7.2-RXN	RXN-17523;1.3.7.2-RXN;1.3.7.3-RXN;RXN-15985	1.3.7.2-RXN;1.3.7.3-RXN	RXN-17523;1.3.7.2-RXN;1.3.7.3-RXN;RXN-15985	RXN-17523;1.3.7.2-RXN;1.3.7.3-RXN;RXN-15985	RXN-17523;1.3.7.2-RXN;1.3.7.3-RXN;RXN-15985	RXN-17523;1.3.7.2-RXN;1.3.7.3-RXN;RXN-15985	RXN-17523;1.3.7.2-RXN;1.3.7.3-RXN;RXN-15985
PWY-561	6/6	6/6	6/6	6/6	6/6	6/6	6/6	6/6	6/6	6/6	6/6	6/6	6/6	6/6	6/6	6/6	6/6	6/6	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971	MALATE-DEH-RXN;PWY-5136;GLYOXYLATE-BYPASS;PEPCARBOXYKIN-RXN;FUMHYDR-RXN;RXN-14971
GLUCOSE1PMETAB-PWY	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	3/5	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN	GLUCOKIN-RXN;PHOSPHOGLUCMUT-RXN;GLUCONOLACT-RXN
PWY-5826	4/14	4/14	4/14	4/14	4/14	4/14	4/14	4/14	4/14	4/14	4/14	4/14	4/14	4/14	4/14	4/14	4/14	4/14	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123	RXN-15121;RXN-9157;RXN-15122;RXN-15123
PWY-3821	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN	UDPGLUCEPIM-RXN;UTPHEXPURIDYLYLTRANS-RXN;GALACTOKIN-RXN
MALATE-ASPARTATE-SHUTTLE-PWY	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN	ASPAMINOTRANS-RXN;MALATE-DEH-RXN
BETA-ALA-DEGRADATION-I-PWY	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	RXN-2902	RXN-2902	RXN-2902	RXN-2902	RXN-2902	RXN-2902	RXN-2902	RXN-2902	RXN-2902	RXN-2902	RXN-2902	RXN-2902	RXN-2902	RXN-2902	RXN-2902	RXN-2902	RXN-2902	RXN-2902
