pathway	Desmarestia_herbacea_m_completion_rate	Porterinema_fluviatile_completion_rate	Ectocarpus_siliculosus_m_completion_rate	Dictyota_dichotoma_m_completion_rate	Chordaria_linearis_completion_rate	Thalassiosira_pseudonana_completion_rate	Ectocarpus_crouaniorum_m_completion_rate	Pleurocladia_lacustris_completion_rate	Ectocarpus_fasciculatus_m_completion_rate	Fragilariopsis_cylindrus_completion_rate	Phaeodactylum_tricornutum_completion_rate	Schizocladia_ischiensis_completion_rate	Fucus_serratus_MALE_completion_rate	Fistulifera_solaris_completion_rate	Saccharina_latissima_FEMALE_completion_rate	Nannochloropsis_gaditana_completion_rate	Scytosiphon_promiscuus_MALE_completion_rate	Desmarestia_herbacea_m_rxn_assoc (sep=;)	Porterinema_fluviatile_rxn_assoc (sep=;)	Ectocarpus_siliculosus_m_rxn_assoc (sep=;)	Dictyota_dichotoma_m_rxn_assoc (sep=;)	Chordaria_linearis_rxn_assoc (sep=;)	Thalassiosira_pseudonana_rxn_assoc (sep=;)	Ectocarpus_crouaniorum_m_rxn_assoc (sep=;)	Pleurocladia_lacustris_rxn_assoc (sep=;)	Ectocarpus_fasciculatus_m_rxn_assoc (sep=;)	Fragilariopsis_cylindrus_rxn_assoc (sep=;)	Phaeodactylum_tricornutum_rxn_assoc (sep=;)	Schizocladia_ischiensis_rxn_assoc (sep=;)	Fucus_serratus_MALE_rxn_assoc (sep=;)	Fistulifera_solaris_rxn_assoc (sep=;)	Saccharina_latissima_FEMALE_rxn_assoc (sep=;)	Nannochloropsis_gaditana_rxn_assoc (sep=;)	Scytosiphon_promiscuus_MALE_rxn_assoc (sep=;)
NONOXIPENT-PWY	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN	2TRANSKETO-RXN;RIB5PISOM-RXN;TRANSALDOL-RXN;RIBULP3EPIM-RXN;1TRANSKETO-RXN
PWY-8052	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	4/7	3/7	3/7	3/7	1/7	3/7	RXN-20519;RXN-20523;RXN-20535	RXN-20519;RXN-20523;RXN-20535	RXN-20519;RXN-20523;RXN-20535	RXN-20519;RXN-20523;RXN-20535	RXN-20519;RXN-20523;RXN-20535	RXN-20519;RXN-20523;RXN-20535	RXN-20519;RXN-20523;RXN-20535	RXN-20519;RXN-20523;RXN-20535	RXN-20519;RXN-20523;RXN-20535	RXN-20519;RXN-20523;RXN-20535	RXN-20519;RXN-20523;RXN-20535	RXN-20519;RXN-20523;RXN-20534;RXN-20535	RXN-20519;RXN-20523;RXN-20535	RXN-20519;RXN-20523;RXN-20535	RXN-20519;RXN-20523;RXN-20535	RXN-20535	RXN-20519;RXN-20523;RXN-20535
PWY-7185	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	7/7	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196	RXN-12195;RXN-14026;CTPSYN-RXN;RXN-12198;RXN-12197;RXN-14025;RXN-12196
PWY-7922	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2/5	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN	2.4.1.109-RXN;2.4.1.83-RXN
PWY-7709	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN	GPPSYN-RXN
PWY0-541	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN	2.1.1.79-RXN
PWY-7247	2/3	2/3	2/3		2/3		2/3	2/3	2/3	2/3	1/3	2/3	2/3	1/3	1/3		2/3	BETA-GLUCURONID-RXN;RXN-14693	BETA-GLUCURONID-RXN;RXN-14693	BETA-GLUCURONID-RXN;RXN-14693		BETA-GLUCURONID-RXN;RXN-14693		BETA-GLUCURONID-RXN;RXN-14693	BETA-GLUCURONID-RXN;RXN-14693	BETA-GLUCURONID-RXN;RXN-14693	BETA-GLUCURONID-RXN;RXN-14693	BETA-GLUCURONID-RXN	BETA-GLUCURONID-RXN;RXN-14693	BETA-GLUCURONID-RXN;RXN-14693	RXN-14693	BETA-GLUCURONID-RXN		BETA-GLUCURONID-RXN;RXN-14693
PWY-7918	3/4	3/4	3/4	3/4	3/4	2/4	3/4	3/4	3/4	2/4	2/4	3/4	3/4	2/4	3/4	3/4	3/4	3.2.1.106-RXN;RXN-18908;RXN-18907	3.2.1.106-RXN;RXN-18908;RXN-18907	3.2.1.106-RXN;RXN-18908;RXN-18907	3.2.1.106-RXN;RXN-18908;RXN-18907	3.2.1.106-RXN;RXN-18908;RXN-18907	RXN-18908;RXN-18907	3.2.1.106-RXN;RXN-18908;RXN-18907	3.2.1.106-RXN;RXN-18908;RXN-18907	3.2.1.106-RXN;RXN-18908;RXN-18907	RXN-18908;RXN-18907	RXN-18908;RXN-18907	3.2.1.106-RXN;RXN-18908;RXN-18907	3.2.1.106-RXN;RXN-18908;RXN-18907	RXN-18908;RXN-18907	3.2.1.106-RXN;RXN-18908;RXN-18907	3.2.1.106-RXN;RXN-18908;RXN-18907	3.2.1.106-RXN;RXN-18908;RXN-18907
PWY-5103	4/7	4/7	4/7	4/7	4/7	4/7	4/7	4/7	4/7	4/7	4/7	4/7	4/7	4/7	4/7	4/7	3/7	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTSYN-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN	BRANCHED-CHAINAMINOTRANSFERILEU-RXN;ACETOOHBUTREDUCTOISOM-RXN;DIHYDROXYMETVALDEHYDRAT-RXN
PWY-6421	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	1/3	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN	3.6.3.16-RXN
CODH-PWY	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	3/10	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN	METHYLENETHFDEHYDROG-NADP-RXN;METHENYLTHFCYCLOHYDRO-RXN;FORMATETHFLIG-RXN
PWY-6873	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	2/4	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904	RXN-12639;RXN-7904
PWY0-1182	2/2	2/2	2/2	2/2	2/2	1/2	2/2	2/2	2/2	1/2	1/2	2/2	2/2	1/2	2/2	2/2	2/2	GLUCOKIN-RXN;TREHALA-RXN	GLUCOKIN-RXN;TREHALA-RXN	GLUCOKIN-RXN;TREHALA-RXN	GLUCOKIN-RXN;TREHALA-RXN	GLUCOKIN-RXN;TREHALA-RXN	GLUCOKIN-RXN	GLUCOKIN-RXN;TREHALA-RXN	GLUCOKIN-RXN;TREHALA-RXN	GLUCOKIN-RXN;TREHALA-RXN	GLUCOKIN-RXN	GLUCOKIN-RXN	GLUCOKIN-RXN;TREHALA-RXN	GLUCOKIN-RXN;TREHALA-RXN	GLUCOKIN-RXN	GLUCOKIN-RXN;TREHALA-RXN	GLUCOKIN-RXN;TREHALA-RXN	GLUCOKIN-RXN;TREHALA-RXN
PWY-5340	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN	SULFATE-ADENYLYLTRANS-RXN;ADENYLYLSULFKIN-RXN
PWY-7765	2/5	2/5	2/5	2/5	2/5	1/5	2/5	2/5	2/5	1/5	1/5	2/5	2/5	1/5	2/5	1/5	2/5	KYNURENINE-3-MONOOXYGENASE-RXN;RXN-8665	KYNURENINE-3-MONOOXYGENASE-RXN;RXN-8665	KYNURENINE-3-MONOOXYGENASE-RXN;RXN-8665	KYNURENINE-3-MONOOXYGENASE-RXN;RXN-8665	KYNURENINE-3-MONOOXYGENASE-RXN;RXN-8665	KYNURENINE-3-MONOOXYGENASE-RXN	KYNURENINE-3-MONOOXYGENASE-RXN;RXN-8665	KYNURENINE-3-MONOOXYGENASE-RXN;RXN-8665	KYNURENINE-3-MONOOXYGENASE-RXN;RXN-8665	KYNURENINE-3-MONOOXYGENASE-RXN	KYNURENINE-3-MONOOXYGENASE-RXN	KYNURENINE-3-MONOOXYGENASE-RXN;RXN-8665	KYNURENINE-3-MONOOXYGENASE-RXN;RXN-8665	KYNURENINE-3-MONOOXYGENASE-RXN	KYNURENINE-3-MONOOXYGENASE-RXN;RXN-8665	KYNURENINE-3-MONOOXYGENASE-RXN	KYNURENINE-3-MONOOXYGENASE-RXN;RXN-8665
PWY0-166	12/15	12/15	12/15	12/15	12/15	12/15	12/15	12/15	12/15	12/15	12/15	12/15	12/15	12/15	12/15	12/15	12/15	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184	CDPREDUCT-RXN;PWY-7187;DCDPKIN-RXN;RXN0-722;DUTP-PYROP-RXN;RIBONUCLEOSIDE-DIP-REDUCTII-RXN;THYMIDYLATESYN-RXN;DUDPKIN-RXN;DTMPKI-RXN;UDPREDUCT-RXN;DTDPKIN-RXN;PWY-7184
PWY-7442	3/7	3/7	3/7	3/7	3/7	1/7	3/7	3/7	3/7	2/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN	GTP-CYCLOHYDRO-I-RXN;RXN-15261;4.2.3.12-RXN
