pathway	Desmarestia_herbacea_m_completion_rate	Fragilariopsis_cylindrus_completion_rate	Laminarionema_elsbetiae_completion_rate	Thalassiosira_pseudonana_completion_rate	Fucus_serratus_MALE_completion_rate	Ectocarpus_crouaniorum_m_completion_rate	Ectocarpus_species7_completion_rate	Phaeodactylum_tricornutum_completion_rate	Ectocarpus_fasciculatus_m_completion_rate	Nemacystus_decipiens_completion_rate	Fistulifera_solaris_completion_rate	Saccharina_latissima_FEMALE_completion_rate	Nannochloropsis_gaditana_completion_rate	Ectocarpus_siliculosus_m_completion_rate	Dictyota_dichotoma_m_completion_rate	Scytosiphon_promiscuus_MALE_completion_rate	Pleurocladia_lacustris_completion_rate	Chordaria_linearis_completion_rate	Porterinema_fluviatile_completion_rate	Saccharina_japonica_completion_rate	Schizocladia_ischiensis_completion_rate	Undaria_pinnatifida_Kr2015_completion_rate	Ectocarpus_subulatus_completion_rate	Cladosiphon_okamuranus_completion_rate	Desmarestia_herbacea_m_rxn_assoc (sep=;)	Fragilariopsis_cylindrus_rxn_assoc (sep=;)	Laminarionema_elsbetiae_rxn_assoc (sep=;)	Thalassiosira_pseudonana_rxn_assoc (sep=;)	Fucus_serratus_MALE_rxn_assoc (sep=;)	Ectocarpus_crouaniorum_m_rxn_assoc (sep=;)	Ectocarpus_species7_rxn_assoc (sep=;)	Phaeodactylum_tricornutum_rxn_assoc (sep=;)	Ectocarpus_fasciculatus_m_rxn_assoc (sep=;)	Nemacystus_decipiens_rxn_assoc (sep=;)	Fistulifera_solaris_rxn_assoc (sep=;)	Saccharina_latissima_FEMALE_rxn_assoc (sep=;)	Nannochloropsis_gaditana_rxn_assoc (sep=;)	Ectocarpus_siliculosus_m_rxn_assoc (sep=;)	Dictyota_dichotoma_m_rxn_assoc (sep=;)	Scytosiphon_promiscuus_MALE_rxn_assoc (sep=;)	Pleurocladia_lacustris_rxn_assoc (sep=;)	Chordaria_linearis_rxn_assoc (sep=;)	Porterinema_fluviatile_rxn_assoc (sep=;)	Saccharina_japonica_rxn_assoc (sep=;)	Schizocladia_ischiensis_rxn_assoc (sep=;)	Undaria_pinnatifida_Kr2015_rxn_assoc (sep=;)	Ectocarpus_subulatus_rxn_assoc (sep=;)	Cladosiphon_okamuranus_rxn_assoc (sep=;)
PWY-6611	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	2/3	1/3	2/3	2/3	2/3	2/3	2/3	1/3	2/3	2/3	2/3	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN	ADENPHOSPHOR-RXN;ADENODEAMIN-RXN
PWY-7832	1/10	5/10	1/10	6/10	6/10	6/10	6/10	5/10	6/10	6/10	5/10	6/10	6/10	6/10	6/10	6/10	6/10	6/10	6/10	6/10	1/10	6/10	6/10	6/10	RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247	RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234	RXN-18252;2.4.1.65-RXN;RXN-18257;RXN-18246;RXN-18247;RXN-18234
PWY-7815	2/15	1/15	2/15	1/15	2/15	2/15	1/15	1/15	2/15		1/15	2/15		2/15	2/15	2/15	2/15	2/15	2/15	1/15	2/15	1/15	1/15	1/15	2.7.7.40-RXN;UDPGLCNACEPIM-RXN	2.7.7.40-RXN	2.7.7.40-RXN;UDPGLCNACEPIM-RXN	2.7.7.40-RXN	2.7.7.40-RXN;UDPGLCNACEPIM-RXN	2.7.7.40-RXN;UDPGLCNACEPIM-RXN	2.7.7.40-RXN	2.7.7.40-RXN	2.7.7.40-RXN;UDPGLCNACEPIM-RXN		2.7.7.40-RXN	2.7.7.40-RXN;UDPGLCNACEPIM-RXN		2.7.7.40-RXN;UDPGLCNACEPIM-RXN	2.7.7.40-RXN;UDPGLCNACEPIM-RXN	2.7.7.40-RXN;UDPGLCNACEPIM-RXN	2.7.7.40-RXN;UDPGLCNACEPIM-RXN	2.7.7.40-RXN;UDPGLCNACEPIM-RXN	2.7.7.40-RXN;UDPGLCNACEPIM-RXN	2.7.7.40-RXN	2.7.7.40-RXN;UDPGLCNACEPIM-RXN	2.7.7.40-RXN	2.7.7.40-RXN	2.7.7.40-RXN
PWY-8237	1/8		1/8		1/8	1/8			1/8			1/8		1/8	1/8	1/8	1/8	1/8	1/8		1/8				UDPGLCNACEPIM-RXN		UDPGLCNACEPIM-RXN		UDPGLCNACEPIM-RXN	UDPGLCNACEPIM-RXN			UDPGLCNACEPIM-RXN			UDPGLCNACEPIM-RXN		UDPGLCNACEPIM-RXN	UDPGLCNACEPIM-RXN	UDPGLCNACEPIM-RXN	UDPGLCNACEPIM-RXN	UDPGLCNACEPIM-RXN	UDPGLCNACEPIM-RXN		UDPGLCNACEPIM-RXN			
PWY-6717	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	1/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN	3.2.1.8-RXN;3.2.1.37-RXN
PWY-5667	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	4/4	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623	CDPDIGLYSYN-RXN;RXN-1381;GLYC3PDEHYDROGBIOSYN-RXN;RXN-1623
PWY66-420	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN	CARNOSINE-SYNTHASE-RXN
PWY-6	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	1/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2		2/2	2/2	2/2	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN		2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN	2.7.7.30-RXN;FUCOKINASE-RXN
PWY-7442	3/7	3/7	3/7	2/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	3/7	2/7	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;4.2.3.12-RXN;RXN-15261	GTP-CYCLOHYDRO-I-RXN;RXN-15261
PWY-7130	1/7		1/7		1/7	1/7	1/7		1/7	1/7		1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	1/7	DEHYDDEOXPHOSGALACT-ALDOL-RXN		DEHYDDEOXPHOSGALACT-ALDOL-RXN		DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN		DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN		DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN	DEHYDDEOXPHOSGALACT-ALDOL-RXN
PWY-7853	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	1/4	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN	H2PTERIDINEPYROPHOSPHOKIN-RXN
PWY-7179-1	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	3/3	1/3	3/3	3/3	3/3	3/3	3/3	1/3	3/3	3/3	3/3	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN	DEOXYINOPHOSPHOR-RXN;DEOXYGUANPHOSPHOR-RXN;ADDALT-RXN
PWY-6554	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	5/5	3/5	5/5	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163	RXN-7163;2.7.1.133-RXN;2.7.1.139-RXN	2.7.1.133-RXN;2.7.1.139-RXN;RXN-7184;2.7.1.140-RXN;RXN-7163
PWY-7693	4/13	3/13	4/13	3/13	4/13	4/13	4/13	3/13	4/13	4/13	3/13	3/13	3/13	4/13	4/13	4/13	4/13	4/13	4/13	3/13	4/13	4/13	4/13	4/13	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;RXN-16910	RXN-14196;RXN-16909;RXN-16910	RXN-14196;RXN-16909;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910	RXN-14196;RXN-16909;GLYCINE-AMIDINOTRANSFERASE-RXN;RXN-16910
PWY0-1568	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	1/2	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330	RXN0-5330
